smiles,pce_pcbm_sas,pce_pcdtbt_sas,pce_1,pce_2,sas,pce12_sas
c1ccc(cn1)-c1cc2sc3c(cnc4ccc5cscc5c34)c2[se]1,-0.337911442,-3.556987236,3.219075794,0.0,3.556987236,-0.337911442
c1sc(-c2ccc(o2)-c2ccc([se]2)-c2scc3cc[se]c23)c2occc12,-1.162951716,-4.315441915,3.152490199,0.0,4.315441915,-1.162951716
c1cc2[SiH2]C(=Cc2c2=C[SiH2]C=c12)c1cc2c(ccc3=CCC=c23)c2cscc12,-2.04834615,-4.820533918,2.772187768,0.0,4.820533918,-2.04834615
c1ccc(o1)-c1cc2c3ccccc3c3ccc4cscc4c3c2c2ccccc12,-0.401583617,-2.554649417,2.153065801,0.0,2.554649417,-0.401583617
[nH]1ccc2ccc3c4c5cscc5c(cc4c4ccccc4c3c12)-c1scc2[SiH2]C=Cc12,-1.812021887,-3.776655012,1.964633125,0.0,3.776655012,-1.812021887
[nH]1c2cc(-c3cccc4c[nH]cc34)c3cocc3c2c2sc3ccc4cscc4c3c12,-1.913434366,-3.647905689,1.734471322,0.0,3.647905689,-1.913434366
[nH]1c(cc2cc3[nH]c4ccncc4c3cc12)-c1nccc2nsnc12,5.953414168,-3.042556467,8.995970635,0.0,3.042556467,5.953414168
[SiH2]1C=Cc2cc3[SiH2]C(=Cc3cc12)c1nccc2nsnc12,2.02385184,-4.783577686,6.807429527,0.0,4.783577686,2.02385184
c1ccc(cc1)-c1cc2ccc3c4cnccc4c4=CCC=c4c3c2c2cscc12,-1.2161293,-3.11361711,1.89748781,0.0,3.11361711,-1.2161293
[nH]1c2cccnc2c2c3cocc3c3cc(-c4ccc[se]4)c4cocc4c3c12,-1.170886734,-3.907333918,2.736447184,0.0,3.907333918,-1.170886734
[nH]1c2ccoc2c2c1c1oc(cc1c1ccccc21)-c1scc2ccsc12,-1.418032671,-3.282862714,1.864830043,0.0,3.282862714,-1.418032671
c1ccc(cc1)-c1sc(-c2ccc(o2)-c2cccc3cCcc23)c2cc[SiH2]c12,-1.477083731,-3.740006446,2.262922715,0.0,3.740006446,-1.477083731
[nH]1c2cc(-c3ccco3)c3c[nH]cc3c2c2ncc3ccncc3c12,-1.712770825,-3.140282621,1.427511795,0.0,3.140282621,-1.712770825
c1cc2[se]c3c(c4cscc4c4cc(-c5cccnc5)c5=CCC=c5c34)c2s1,0.131162468,-3.923060841,4.054223309,0.0,3.923060841,0.131162468
C1C=c2c3C=C[SiH2]c3c3cc4oc(cc4cc3c2=C1)-c1scc2[se]ccc12,-2.105770504,-4.721192629,2.615422124,0.0,4.721192629,-2.105770504
[nH]1c(cc2c1c1[se]c3ccsc3c1c1=CCC=c21)-c1scc2nccnc12,2.845817169,-4.233433654,7.079250823,0.0,4.233433654,2.845817169
[nH]1cccc1-c1cc2c(c3cocc13)c1sc3ccc4c[nH]cc4c3c1c1=CCC=c21,-4.035891297,-4.035891297,0.0,0.0,4.035891297,-4.035891297
c1cc2[se]c3cc4cc(-c5cccc6nsnc56)c5nsnc5c4cc3c2c2cscc12,2.709015441,-3.780909819,6.489925261,0.0,3.780909819,2.709015441
[nH]1cccc1-c1cnc2c3sccc3c3cscc3c2c1,-1.215944482,-3.022153511,1.806209029,0.0,3.022153511,-1.215944482
c1ccc([se]1)-c1cc2c3cscc3c3ccc4=C[SiH2]C=c4c3c2c2=C[SiH2]C=c12,-1.18990237,-4.982950951,3.793048581,0.0,4.982950951,-1.18990237
c1ccc2c3Cc4ccc5c[SiH2]cc5c4-c3[se]c2c1,-0.56965128,-4.244993073,3.675341793,0.0,4.244993073,-0.56965128
c1cc2ncc3c(oc4cc(sc34)-c3scc4occc34)c2s1,0.064923404,-3.518038101,3.582961504,0.0,3.518038101,0.064923404
c1sc(-c2cc3ccc4c5ncccc5oc4c3c3cscc23)c2occc12,-0.2245415,-3.350528973,3.125987474,0.0,3.350528973,-0.2245415
c1ccc(s1)-c1ncc(-c2scc3occc23)c2nsnc12,5.305366345,-3.357046434,8.662412779,0.0,3.357046434,5.305366345
c1ccc([se]1)-c1ccc(s1)-c1Cc(cc1)-c1scc2sccc12,-0.094430532,-3.944064188,3.849633656,0.0,3.944064188,-0.094430532
c1cnc(s1)-c1Cc(cc1)-c1ccc(cc1)-c1cncs1,0.879457291,-2.951856807,3.831314098,0.0,2.951856807,0.879457291
c1cc2ccc3c4CC(=Cc4c4c[nH]cc4c3c2cn1)c1cccc2cocc12,-1.648903615,-3.456523807,1.807620192,0.0,3.456523807,-1.648903615
[nH]1c2ccc3=CCC=c3c2c2c3cocc3c3cc([se]c3c12)-c1ncncn1,4.858714449,17.98611412,9.12179562,22.24919529,4.263081171,27.10790974
C1C=Cc2csc(c12)-c1cc2cc3cnc4C=C[SiH2]c4c3cc2c2cocc12,-1.278903341,-4.338053149,3.059149808,0.0,4.338053149,-1.278903341
[SiH2]1C=Cc2cnc3c([se]c4cc(-c5scc6[se]ccc56)c5ccccc5c34)c12,-1.171986364,-4.539229523,3.367243159,0.0,4.539229523,-1.171986364
c1ccc(s1)-c1cc2cnc3c4ccccc4c4cscc4c3c2c2cscc12,-0.546452726,-3.048638396,2.50218567,0.0,3.048638396,-0.546452726
c1sc(-c2cc3c4nsnc4c4c5ccccc5ccc4c3cn2)c2occc12,1.243510422,-3.216162534,4.459672956,0.0,3.216162534,1.243510422
c1sc(c2C=C[SiH2]c12)-c1cc2c3c[nH]cc3c3c(ncc4ccc5c[nH]cc5c34)c2cn1,-4.232285781,-4.232285781,0.0,0.0,4.232285781,-4.232285781
c1sc(-c2ccc3c(c2)[se]c2c3c3nsnc3c3ccc4ccccc4c23)c2ccoc12,1.78385195,-3.588353089,5.372205038,0.0,3.588353089,1.78385195
c1ccc(s1)-c1ccc(-c2ccc(o2)-c2cccc3ccccc23)c2cCcc12,-0.38158218,-2.812060147,2.430477967,0.0,2.812060147,-0.38158218
c1sc(-c2cc3[se]c4c(c5c[nH]cc5c5ccc6=C[SiH2]C=c6c45)c3cn2)c2nccnc12,0.608101875,-4.528812704,5.136914579,0.0,4.528812704,0.608101875
c1sc(c2CC=Cc12)-c1cnc2cc3c(ccc4ccc5nsnc5c34)cc2c1,2.122241011,-3.323358821,5.445599832,0.0,3.323358821,2.122241011
[nH]1c2ccncc2c2c1c1c3nsnc3c(cc1c1ccccc21)-c1scc2occc12,3.736056376,-3.377745877,7.113802253,0.0,3.377745877,3.736056376
[SiH2]1C=CC=C1c1cnc2c(c1)sc1c2c2ccccc2c2ccc3cscc3c12,-0.380579908,-3.673295691,3.292715783,0.0,3.673295691,-0.380579908
C1C=Cc2oc3c(c12)c1cocc1c1cc(-c2ncncn2)c2cscc2c31,1.269124921,-3.895086666,5.164211586,0.0,3.895086666,1.269124921
c1cnc(s1)C1=Cc2oc3c(sc4ccsc34)c2C1,-0.187643194,-3.698679713,3.511036519,0.0,3.698679713,-0.187643194
c1ncc(s1)C1=Cc2ccc3c(cnc4ccc5cscc5c34)c2C1,-0.404551284,-3.411971852,3.007420567,0.0,3.411971852,-0.404551284
[nH]1ccc2c3cocc3c3c4[SiH2]C(=Cc4c4nsnc4c3c12)c1scc2sccc12,1.199445434,-4.435595571,5.635041005,0.0,4.435595571,1.199445434
c1ccc(cc1)-c1sc(-c2ccc([se]2)-c2cccc3cCcc23)c2ccsc12,0.213496802,-3.555564138,3.76906094,0.0,3.555564138,0.213496802
c1ccc(cn1)-c1cc2[se]c3ccc4ccccc4c3c2c2ccccc12,1.232448161,-2.712925962,3.945374122,0.0,2.712925962,1.232448161
c1sc(-c2ccc(o2)-c2ccc(-c3cccc4c[SiH2]cc34)c3nsnc23)c2ccCc12,1.012080935,-4.017745391,5.029826326,0.0,4.017745391,1.012080935
[SiH2]1C=Cc2oc3c(sc4cc([se]c34)-c3ccc[se]3)c12,-2.417990871,-5.275212506,2.857221635,0.0,5.275212506,-2.417990871
[nH]1ccc2c1c1c3nsnc3c3cc(-c4ccc[se]4)c4nsnc4c3c1c1ccccc21,3.892019042,-3.717498762,7.609517803,0.0,3.717498762,3.892019042
[nH]1c2cc(cnc2c2[se]c3cc[se]c3c12)-c1scc2ccsc12,-1.753005267,-4.230573218,2.477567951,0.0,4.230573218,-1.753005267
c1sc(-c2ccc(-c3sc(-c4scc5occc45)c4[nH]ccc34)c3cocc23)c2occc12,-1.333866496,-3.994982304,2.661115808,0.0,3.994982304,-1.333866496
c1cc2c3nsnc3c-3c(-[o]c4ccc5cocc5c-34)c2c2c[SiH2]cc12,2.014971549,-4.196240732,6.211212282,0.0,4.196240732,2.014971549
c1sc(-c2cnc3c(c2)c2nsnc2c2c4ncccc4cnc32)c2cc[se]c12,2.512131577,-3.802801792,6.314933369,0.0,3.802801792,2.512131577
[nH]1cccc1-c1cc2ccc3c4CC=Cc4c4=C[SiH2]C=c4c3c2c2=C[SiH2]C=c12,-2.72506715,-4.756150951,2.031083802,0.0,4.756150951,-2.72506715
[nH]1ccc2cnc3c(ncc4cc(C5=CC=C[SiH2]5)c5cscc5c34)c12,-1.772832067,-4.111455544,2.338623476,0.0,4.111455544,-1.772832067
c1cc2c3c[nH]cc3c3cc(-c4scc5C=CCc45)c4nsnc4c3c2o1,-0.146127929,-3.89427468,3.74814675,0.0,3.89427468,-0.146127929
[nH]1c(ccc1-c1scc2ccoc12)-c1sc(-c2scc3ccCc23)c2nccnc12,2.874974911,-3.908474033,6.783448944,0.0,3.908474033,2.874974911
[nH]1ccc2oc3c(ncc4cc(-c5cccc6cocc56)c5cscc5c34)c12,-1.658055138,-3.534257545,1.876202406,0.0,3.534257545,-1.658055138
[nH]1ccc2oc3c(cnc4cc(C5=CC=C[SiH2]5)c5c[nH]cc5c34)c12,-2.901175864,-4.294698189,1.393522325,0.0,4.294698189,-2.901175864
c1sc(-c2ccc(nc2)-c2ccc(cc2)-c2cccc3cCcc23)c2ccCc12,-1.223949669,-3.173828317,1.949878648,0.0,3.173828317,-1.223949669
c1sc(-c2cc3cc4c5c[nH]cc5c5ccncc5c4cc3o2)c2[SiH2]C=Cc12,-2.448964299,-3.945885567,1.496921268,0.0,3.945885567,-2.448964299
c1ncc(s1)-c1cc2c(o1)c1c3ccccc3ccc1c1=C[SiH2]C=c21,0.286899188,-3.662716467,3.949615655,0.0,3.662716467,0.286899188
[nH]1c(cc2c3cscc3c3c4[SiH2]C=Cc4c4nsnc4c3c12)-c1scc2ccsc12,0.649877994,-4.401761725,5.051639719,0.0,4.401761725,0.649877994
[nH]1c(cc2c3cscc3c3c4CC=Cc4[se]c3c12)-c1ccc[se]1,3.909094903,18.67263914,8.359147719,23.12269195,4.450052816,27.03178686
c1cc2oc3c(c2s1)c1ccccc1c1cc(-c2cccc4=CCC=c24)c2nsnc2c31,1.233322339,-3.479732896,4.713055236,0.0,3.479732896,1.233322339
[nH]1ccc2[se]c3c(ncc4cc(-c5scc6ccoc56)c5nsnc5c34)c12,1.852754145,-4.097592629,5.950346773,0.0,4.097592629,1.852754145
c1cnc(s1)-c1cc2sc3c(ccc4ccc5c[nH]cc5c34)c2c2cscc12,0.11598391,-3.370851501,3.486835411,0.0,3.370851501,0.11598391
[nH]1c2ccc3cscc3c2c2sc3cc(oc3c12)-c1ccc[se]1,-1.953053191,-3.857302984,1.904249793,0.0,3.857302984,-1.953053191
[nH]1cccc1C1=Cc2[se]c3c(c2C1)c1=CCC=c1c1ccc2=CCC=c2c31,-3.621949986,-4.525443911,0.903493924,0.0,4.525443911,-3.621949986
c1cc2cc3[se]c4cc(sc4c3cc2s1)-c1cccc2nsnc12,3.635679353,-3.511948189,7.147627542,0.0,3.511948189,3.635679353
c1sc(-c2ccc(nc2)-c2ccc(s2)-c2cccc3nsnc23)c2[se]ccc12,3.279673536,-3.450834468,6.730508004,0.0,3.450834468,3.279673536
c1sc(c2C=C[SiH2]c12)-c1cc2ccc3c([se]c4ccc5cscc5c34)c2c2=C[SiH2]C=c12,-4.992050106,-4.992050106,0.0,0.0,4.992050106,-4.992050106
c1sc(-c2cnc3c(c2)oc2c3sc3ccc4ccccc4c23)c2[se]ccc12,3.506559376,-3.538858094,7.045417471,0.0,3.538858094,3.506559376
c1ccc(s1)-c1ncc(s1)-c1ccc(-c2cccc3c[nH]cc23)c2cocc12,-0.255546556,-3.174544358,2.918997802,0.0,3.174544358,-0.255546556
c1sc(-c2ccc(-c3cnc(s3)-c3ccccc3)c3c[SiH2]cc23)c2[se]ccc12,1.429023944,-4.044067984,5.473091928,0.0,4.044067984,1.429023944
c1sc(-c2cnc3c(c2)c2cscc2c2cc4ccc5=C[SiH2]C=c5c4cc32)c2ccsc12,-0.275445179,-3.990064627,3.714619448,0.0,3.990064627,-0.275445179
c1cc2cc3c4cocc4c4cc(-c5scc6cc[nH]c56)c5cscc5c4c3cc2o1,-1.265112754,-3.688561272,2.423448518,0.0,3.688561272,-1.265112754
C1C=CC=C1c1ccc2c(c1)oc1c3CC=Cc3oc21,-2.31919961,-3.435993488,1.116793878,0.0,3.435993488,-2.31919961
c1cc2cc3c(cc2s1)c1c2cocc2c(cc1c1=CCC=c31)-c1cccnc1,-1.019177779,-3.4555689,2.436391122,0.0,3.4555689,-1.019177779
c1Cc(cc1)-c1ccc(-c2sc(c3Cccc23)-c2scc3cc[se]c23)c2cCcc12,-2.420975726,-4.469158648,2.048182922,0.0,4.469158648,-2.420975726
[nH]1ccc2oc3c(ccc4cc(sc34)-c3cncs3)c12,-1.240240156,-3.308904257,2.0686641,0.0,3.308904257,-1.240240156
c1cc2c3nsnc3c3cc4cc(-c5cncc6nsnc56)c5nsnc5c4cc3c2o1,5.213060407,6.194955063,8.893600034,9.87549469,3.680539627,15.0885551
c1ccc(o1)-c1cc2sc3c(c2o1)c1ccccc1c1ccc2c[nH]cc2c31,-1.761554493,-3.088506995,1.326952502,0.0,3.088506995,-1.761554493
c1sc(-c2cc3cc4ccccc4cc3c3=C[SiH2]C=c23)c2occc12,-0.665131157,-3.698904775,3.033773617,0.0,3.698904775,-0.665131157
c1ccc([se]1)-c1ccc(cn1)-c1sc(-c2scc3[nH]ccc23)c2ccsc12,-0.519931599,-3.753937928,3.234006328,0.0,3.753937928,-0.519931599
[nH]1cccc1-c1ncc(s1)-c1sc(-c2cncs2)c2nccnc12,6.523457924,11.75973471,9.946667651,15.18294444,3.423209727,21.70640236
c1sc(-c2cnc(-c3ccc(-c4cccnc4)c4c[SiH2]cc34)c3nsnc23)c2[nH]ccc12,2.241518226,-4.010730012,6.252248238,0.0,4.010730012,2.241518226
[nH]1c2ccc3c[nH]cc3c2c2[nH]c3cc(-c4cccc5ccccc45)c4nsnc4c3c12,-1.287401696,-3.208674242,1.921272547,0.0,3.208674242,-1.287401696
c1cnc(-c2sc(-c3ccc(-c4ncncn4)c4ccccc34)c3occc23)c2nsnc12,6.551904314,9.073644712,9.8535048,12.3752452,3.301600486,18.92714951
c1ccc(o1)-c1sc(-c2ccc(-c3scc4ccsc34)c3ccccc23)c2nccnc12,3.197138393,-3.139903569,6.337041962,0.0,3.139903569,3.197138393
c1cnc(-c2cnc3c4[se]c5ccc6=C[SiH2]C=c6c5c4c4=C[SiH2]C=c4c3c2)c2nsnc12,2.947435939,-4.947195877,7.894631816,0.0,4.947195877,2.947435939
c1ccc(o1)-c1cc2c3c[nH]cc3c3ccc4cscc4c3c2c2c[nH]cc12,-2.86582402,-3.399445457,0.533621437,0.0,3.399445457,-2.86582402
C1C=CC=C1c1cc2c(c3c[nH]cc13)c1[se]c3ccccc3c1c1=C[SiH2]C=c21,-2.709653607,-4.450535017,1.74088141,0.0,4.450535017,-2.709653607
c1sc(-c2cc3sc4c(cnc5ccc6c[nH]cc6c45)c3o2)c2sccc12,-1.339622122,-3.628970406,2.289348285,0.0,3.628970406,-1.339622122
c1sc(-c2cc3c4c[nH]cc4c4c(sc5ccc6ccccc6c45)c3o2)c2occc12,-2.068663002,-3.426547376,1.357884374,0.0,3.426547376,-2.068663002
c1[SiH2]c(cc1)-c1cnc(-c2ccc(nc2)-c2scc3ccsc23)c2nsnc12,4.053698904,-4.021292709,8.074991613,0.0,4.021292709,4.053698904
[nH]1c2ccc3nsnc3c2c2[nH]c3cc(-c4cccc5ccccc45)c4nsnc4c3c12,1.221122453,-3.171002608,4.39212506,0.0,3.171002608,1.221122453
c1ccc(cn1)-c1cc2c3c[nH]cc3c3c(ncc4ccc5nsnc5c34)c2c2cocc12,1.523545485,-3.580289996,5.103835481,0.0,3.580289996,1.523545485
c1cc2c3c[nH]cc3c3c4sc(cc4sc3c2cn1)-c1cncc2nsnc12,6.296932993,11.45964309,9.911443834,15.07415394,3.614510841,21.37108693
c1cc2oc3c4CC(=Cc4c4=CCC=c4c3c2c2c[nH]cc12)c1cccc2=CCC=c12,-4.118442661,-4.118442661,0.0,0.0,4.118442661,-4.118442661
c1ccc(s1)-c1ccc(nc1)-c1cnc(-c2scc3nccnc23)c2nsnc12,-3.257888794,16.76525437,0.0,20.02314316,3.257888794,16.76525437
[nH]1ccc2ccc3c4ccc(cc4cnc3c12)-c1cccc2cocc12,-1.635682066,-2.779450791,1.143768725,0.0,2.779450791,-1.635682066
c1cc2[se]c3c(ncc4cc(-c5cccc6=C[SiH2]C=c56)c5c[nH]cc5c34)c2cn1,0.109284804,-4.275507892,4.384792697,0.0,4.275507892,0.109284804
c1[SiH2]c(cc1)-c1sc(-c2ccc(-c3ncncn3)c3c[nH]cc23)c2ccsc12,0.566521946,-4.107999303,4.674521249,0.0,4.107999303,0.566521946
c1ncc(s1)-c1sc(-c2sc(-c3cccc4c[SiH2]cc34)c3sccc23)c2ccoc12,1.988496022,-4.25823711,6.246733132,0.0,4.25823711,1.988496022
c1cc2c3nsnc3c3cc4cc(oc4cc3c2c2cocc12)-c1cncc2nsnc12,-3.584343473,9.436379524,0.0,13.020723,3.584343473,9.436379524
c1ccc(cc1)-c1sc(-c2ncc(-c3cccc4cscc34)c3nsnc23)c2occc12,4.381847531,-3.312280973,7.694128504,0.0,3.312280973,4.381847531
[nH]1ccc2c1c1c3cscc3c3C=C(Cc3c1c1=CCC=c21)c1scc2C=CCc12,-2.916473481,-4.342394033,1.425920551,0.0,4.342394033,-2.916473481
c1sc(-c2ccc(o2)-c2ccc(cn2)-c2scc3sccc23)c2cc[nH]c12,-0.685824947,-3.322756731,2.636931784,0.0,3.322756731,-0.685824947
c1sc(c2CC=Cc12)-c1cc2c3nsnc3c3c4ncccc4c4=C[SiH2]C=c4c3c2cn1,1.823462316,-4.337379531,6.160841847,0.0,4.337379531,1.823462316
c1ccc(-c2cc3[se]c4c(cnc5ccc6ccccc6c45)c3s2)c2cocc12,-0.247142497,-3.310723807,3.063581311,0.0,3.310723807,-0.247142497
[nH]1ccc2ncc3c4[nH]c(cc4c4c[nH]cc4c3c12)-c1nccc2nsnc12,2.404492218,-3.615991061,6.020483279,0.0,3.615991061,2.404492218
c1sc(c2Cccc12)-c1sc(-c2ccc(o2)-c2cccc3cscc23)c2[SiH2]ccc12,-1.435606204,-4.192387879,2.756781675,0.0,4.192387879,-1.435606204
[nH]1c2cc(-c3scc4sccc34)c3=CCC=c3c2c2c1c1[se]ccc1c1ccccc21,0.660298544,-3.964416855,4.624715399,0.0,3.964416855,0.660298544
[nH]1c2cccnc2c2c3cscc3c3cc(-c4scc5CC=Cc45)c4ccccc4c3c12,-0.914284087,-3.3574728,2.443188713,0.0,3.3574728,-0.914284087
c1ncc(s1)-c1cc2ncc3c4ncccc4[se]c3c2c2cscc12,0.763259196,-3.709088159,4.472347355,0.0,3.709088159,0.763259196
c1ccc(o1)C1=Cc2oc3c(c2C1)c1nsnc1c1ccccc31,0.164066671,-3.307884727,3.471951398,0.0,3.307884727,0.164066671
c1sc(-c2cc3c4nsnc4c4c(ccc5ccc6nsnc6c45)c3o2)c2nccnc12,4.790226952,-3.606666069,8.396893021,0.0,3.606666069,4.790226952
c1sc(-c2cc3c4cocc4c4c5cnccc5sc4c3s2)c2[SiH2]C=Cc12,-1.030807022,-4.220784081,3.18997706,0.0,4.220784081,-1.030807022
c1ncc(s1)-c1ccc(o1)-c1ccc(-c2cccc3cocc23)c2nsnc12,3.544513818,-3.251454797,6.795968616,0.0,3.251454797,3.544513818
c1Cc(cc1)-c1ccc(o1)-c1ccc(s1)-c1scc2nccnc12,3.173888544,-3.342032804,6.515921348,0.0,3.342032804,3.173888544
c1sc(c2CC=Cc12)-c1ccc2c(c1)oc1c3cnccc3oc21,-1.747003051,-3.258780881,1.51177783,0.0,3.258780881,-1.747003051
c1ccc(C2=Cc3ccc4c(sc5ccc6=CCC=c6c45)c3C2)c2cscc12,-1.226353991,-3.605435017,2.379081026,0.0,3.605435017,-1.226353991
c1cc2c(o1)c1ncc3cc(-c4nccc5nsnc45)c4cscc4c3c1c1ccccc21,5.623830722,-3.267874612,8.891705333,0.0,3.267874612,5.623830722
c1ccc(nc1)-c1ccc(cc1)-c1sc(-c2cccnc2)c2cc[SiH2]c12,-1.283620198,-3.144753158,1.86113296,0.0,3.144753158,-1.283620198
[nH]1c2cc(-c3scc4C=CCc34)c3=CCC=c3c2c2c3cocc3c3ccncc3c12,-2.292532055,-4.081354324,1.788822269,0.0,4.081354324,-2.292532055
c1sc(-c2ccc(cn2)-c2sc(-c3cccc4c[nH]cc34)c3ccsc23)c2ccCc12,-1.2119457,-3.617435217,2.405489517,0.0,3.617435217,-1.2119457
c1Cc(cc1)-c1ccc(cn1)-c1ccc(cn1)-c1ccccc1,-0.448958329,-2.353363853,1.904405524,0.0,2.353363853,-0.448958329
c1cc2[se]c3c(c4cocc4c4cc(-c5scc6ccsc56)c5cscc5c34)c2o1,-0.239384957,-4.214050956,3.974665999,0.0,4.214050956,-0.239384957
c1sc(-c2ccc(-c3ccc(nc3)-c3cccnc3)c3cCcc23)c2nccnc12,3.563393808,-3.245618648,6.809012456,0.0,3.245618648,3.563393808
c1ncc(-c2cnc3c(c2)[se]c2c3ccc3ccc4=C[SiH2]C=c4c23)c2nsnc12,4.582331178,-4.26433707,8.846668248,0.0,4.26433707,4.582331178
c1sc(-c2ccc(cc2)-c2sc(-c3cccc4nsnc34)c3cc[SiH2]c23)c2nccnc12,3.153894999,-3.768765589,6.922660587,0.0,3.768765589,3.153894999
c1sc(-c2[SiH2]c(cc2)-c2sc(-c3cccc4cocc34)c3ccoc23)c2cc[nH]c12,-2.985381035,-4.205934033,1.220552998,0.0,4.205934033,-2.985381035
c1cnc(s1)-c1cc2cnc3c4[se]ccc4[se]c3c2c2nsnc12,4.078473053,-4.20658665,8.285059703,0.0,4.20658665,4.078473053
[nH]1c2cc(-c3cccc4nsnc34)c3cscc3c2c2c1ccc1=C[SiH2]C=c21,0.113912011,-3.898630622,4.012542632,0.0,3.898630622,0.113912011
c1cnc(s1)-c1cc2[se]c3c(c2c2cocc12)c1=C[SiH2]C=c1c1ccncc31,0.932549792,-4.501089962,5.433639755,0.0,4.501089962,0.932549792
[nH]1c2cc([se]c2c2c3c[nH]cc3c3ccc4=C[SiH2]C=c4c3c12)-c1ncncn1,-0.62390865,-4.602453699,3.978545048,0.0,4.602453699,-0.62390865
c1sc(-c2cc3ncc4ccccc4c3c3c[nH]cc23)c2[se]ccc12,-1.989843954,-3.604069698,1.614225744,0.0,3.604069698,-1.989843954
[nH]1c2cc(oc2c2c1ccc1ccccc21)C1=CC=CC1,-1.947807057,-2.883575489,0.935768432,0.0,2.883575489,-1.947807057
c1ncc(s1)-c1cc2ncc3c(sc4ccc5ccccc5c34)c2[se]1,-0.261790199,-3.36284939,3.101059191,0.0,3.36284939,-0.261790199
c1[SiH2]c(cc1)-c1ncc(-c2ccc(cc2)-c2ccccc2)c2nsnc12,3.83824099,-3.236583336,7.074824326,0.0,3.236583336,3.83824099
c1ncc(s1)-c1cc2c(c3cocc13)c1c(c3cnccc3c3=C[SiH2]C=c13)c1=CCC=c21,0.357095416,-4.489276165,4.846371581,0.0,4.489276165,0.357095416
c1Cc(cc1)-c1ccc(-c2ccc(-c3scc4sccc34)c3ccccc23)c2cocc12,-1.013889273,-3.285582415,2.271693142,0.0,3.285582415,-1.013889273
C1C=CC=C1c1cc2oc3c([se]c4ccc5c[nH]cc5c34)c2c2nsnc12,-0.005287212,-4.153710577,4.148423365,0.0,4.153710577,-0.005287212
c1ccc(-c2ccc(s2)-c2Cc(cc2)-c2cncc3nsnc23)c2cscc12,4.298920045,-3.491240512,7.790160556,0.0,3.491240512,4.298920045
c1cc2c(s1)c1ccc3cc(oc3c1c1=CCC=c21)-c1cccc2=C[SiH2]C=c12,0.086224516,-4.060899303,4.147123819,0.0,4.060899303,0.086224516
c1Cc(cc1)-c1[SiH2]c(cc1)-c1sc(-c2scc3sccc23)c2occc12,-1.073188543,-4.384780969,3.311592425,0.0,4.384780969,-1.073188543
[nH]1ccc2oc3cc(-c4scc5CC=Cc45)c4=C[SiH2]C=c4c3c12,-2.217884099,-4.485539104,2.267655006,0.0,4.485539104,-2.217884099
[nH]1c2cccnc2c2c3cocc3c3cc([se]c3c12)-c1scc2[SiH2]C=Cc12,-4.589156731,22.54499895,0.0,27.13415568,4.589156731,22.54499895
c1sc(-c2cc3cnc4c(c5c[nH]cc5c5ccc6nsnc6c45)c3o2)c2[nH]ccc12,-0.483601744,-3.81190817,3.328306426,0.0,3.81190817,-0.483601744
[nH]1c(cc2ncc3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)-c1cccc2=C[SiH2]C=c12,-0.745605823,-5.22478227,4.479176447,0.0,5.22478227,-0.745605823
c1cc2oc3c(c4cocc4c4cc(-c5ccc[se]5)c5ccccc5c34)c2s1,-1.501347507,-3.609567435,2.108219928,0.0,3.609567435,-1.501347507
c1sc(-c2cc3c4nsnc4c4ccc5=CCC=c5c4c3[se]2)c2cc[nH]c12,-0.162406242,-4.240713996,4.078307754,0.0,4.240713996,-0.162406242
[nH]1ccc2ncc3cc4cc(-c5ccccn5)c5=C[SiH2]C=c5c4cc3c12,-0.587352145,-3.671455525,3.08410338,0.0,3.671455525,-0.587352145
[nH]1c2cc([se]c2c2c3c[nH]cc3c3ccc4nsnc4c3c12)-c1cccc2cocc12,-0.225284488,-3.990734969,3.765450481,0.0,3.990734969,-0.225284488
c1cc2c3cscc3c3c4oc(cc4oc3c2c2cocc12)-c1nccc2nsnc12,4.944069307,-3.702014374,8.64608368,0.0,3.702014374,4.944069307
[SiH2]1C=Cc2[se]c3c4[se]c(cc4c4ccccc4c3c12)-c1scc2sccc12,-0.768407393,-4.516242201,3.747834808,0.0,4.516242201,-0.768407393
c1ccc(C2=Cc3sc4c(c3C2)c2c[nH]cc2c2ccc3=CCC=c3c42)c2=CCC=c12,-3.567810103,-4.180702711,0.612892608,0.0,4.180702711,-3.567810103
c1sc(C2=Cc3ncc4c(sc5ccc6=C[SiH2]C=c6c45)c3C2)c2ccsc12,0.682289867,-4.426823398,5.109113264,0.0,4.426823398,0.682289867
c1cnc(s1)-c1ccc(-c2sc(-c3scc4ccsc34)c3cc[se]c23)c2cocc12,1.244859192,-4.017434033,5.262293225,0.0,4.017434033,1.244859192
[nH]1c(cc2[nH]c3c4CC=Cc4sc3c12)-c1scc2C=CCc12,-3.466930188,-4.062321259,0.595391071,0.0,4.062321259,-3.466930188
[nH]1cccc1-c1cc2ccc3c4ncccc4[se]c3c2[nH]1,-2.544615308,-3.403845818,0.85923051,0.0,3.403845818,-2.544615308
c1cc2c3nsnc3c3cc4cc(cnc4cc3c2c2ccccc12)-c1cncc2nsnc12,6.618694376,9.067102469,9.775459631,12.22386772,3.156765255,18.8425621
c1sc(C2=Cc3sc4c(cnc5ccc6ccccc6c45)c3C2)c2[se]ccc12,0.152441926,-3.715208644,3.86765057,0.0,3.715208644,0.152441926
